선사코드,선사명,접안시간,출항시간,체류시간,체류시간_day,체류시간_time,체류시간_totalTime(시간),상태
NYK,NYK DENEB,2015-05-10 14:30,2015-05-11 6:00,0 days 15:30:00,0,15,15,DEPARTED
NYK,NYK LIBRA,2015-05-10 18:00,2015-05-11 11:00,0 days 17:00:00,0,17,17,DEPARTED
SKR,KHARIS VENUS,2015-05-11 0:30,2015-05-11 2:00,0 days 01:30:00,0,1,1,DEPARTED
APL,APL MIAMI,2015-05-11 8:10,2015-05-11 23:00,0 days 14:50:00,0,14,14,DEPARTED
MAE,MAERSK KOLKATA,2015-05-11 10:00,2015-05-11 23:00,0 days 13:00:00,0,13,13,DEPARTED
MAE,MAERSK MC-KINNEY,2015-05-12 9:10,2015-05-13 9:00,0 days 23:50:00,0,23,23,DEPARTED
HLC,SOFIA EXPRESS,2015-05-12 10:10,2015-05-13 6:00,0 days 19:50:00,0,19,19,DEPARTED
SKR,SINOKOR NIIGATA,2015-05-12 15:00,2015-05-13 0:00,0 days 09:00:00,0,9,9,DEPARTED
SKR,HAN PO,2015-05-13 1:00,2015-05-13 12:00,0 days 11:00:00,0,11,11,DEPARTED
BLA,HANJIN MUNDRA,2015-05-13 12:00,2015-05-14 12:00,1 days 00:00:00,1,0,24,DEPARTED
SKR,SINOKOR ULSAN,2015-05-13 15:30,2015-05-13 18:00,0 days 02:30:00,0,2,2,DEPARTED
HMM,HYUNDAI LONG,2015-05-13 22:10,2015-05-14 12:10,0 days 14:00:00,0,14,14,DEPARTED
SKR,SINOKOR INCHEON,2015-05-14 2:00,2015-05-14 7:00,0 days 05:00:00,0,5,5,DEPARTED
APL,APL HOLLAND,2015-05-14 9:10,2015-05-14 19:10,0 days 10:00:00,0,10,10,DEPARTED
APL,SIMA SAPPHIRE,2015-05-14 13:50,2015-05-15 6:00,0 days 16:10:00,0,16,16,DEPARTED
APL,COLOMBO SKX,2015-05-14 14:00,2015-05-15 1:00,0 days 11:00:00,0,11,11,DEPARTED
OOL,SCT DIAMOND,2015-05-14 15:10,2015-05-14 22:00,0 days 06:50:00,0,6,6,DEPARTED
HAS,NOVA JST1,2015-05-14 21:30,2015-05-15 2:00,0 days 04:30:00,0,4,4,DEPARTED
SKR,HAN SE,2015-05-14 23:30,2015-05-15 4:00,0 days 04:30:00,0,4,4,DEPARTED
CKL,SKY DUKE,2015-05-15 6:00,2015-05-15 9:00,0 days 03:00:00,0,3,3,DEPARTED
BLA,KATRIN S,2015-05-15 6:00,2015-05-15 23:00,0 days 17:00:00,0,17,17,DEPARTED
MAE,SAFMARINE MERU,2015-05-15 13:30,2015-05-15 21:00,0 days 07:30:00,0,7,7,DEPARTED
MAE,CARSTEN MAERSK,2015-05-15 21:00,2015-05-16 11:00,0 days 14:00:00,0,14,14,DEPARTED
APL,APL JAPAN,2015-05-16 0:00,2015-05-16 12:00,0 days 12:00:00,0,12,12,DEPARTED
SKR,SINOKOR ULSAN,2015-05-16 10:00,2015-05-16 13:00,0 days 03:00:00,0,3,3,DEPARTED
OOL,OOCL ASIA,2015-05-16 13:10,2015-05-16 23:00,0 days 09:50:00,0,9,9,DEPARTED
DJS,DONGJIN TOKUYAMA,2015-05-16 17:00,2015-05-16 21:00,0 days 04:00:00,0,4,4,DEPARTED
MAE,SVEND MAERSK,2015-05-16 20:40,2015-05-17 23:00,1 days 02:20:00,1,2,26,DEPARTED
NYK,NYK DAEDALUS,2015-05-17 5:10,2015-05-18 2:20,0 days 21:10:00,0,21,21,DEPARTED
APL,COLOMBO SKX,2015-05-17 7:00,2015-05-17 13:00,0 days 06:00:00,0,6,6,DEPARTED
MOL,MOL PACE,2015-05-17 15:20,2015-05-18 7:00,0 days 15:40:00,0,15,15,DEPARTED
SKR,HAN PO,2015-05-18 0:20,2015-05-18 5:00,0 days 04:40:00,0,4,4,DEPARTED
SKR,SINOKOR NIIGATA,2015-05-18 1:10,2015-05-18 5:00,0 days 03:50:00,0,3,3,DEPARTED
APL,APL OMAN,2015-05-18 6:00,2015-05-18 16:00,0 days 10:00:00,0,10,10,DEPARTED
MAE,SEA-LAND NEW,2015-05-18 7:10,2015-05-18 17:00,0 days 09:50:00,0,9,9,DEPARTED
HMM,HYUNDAI GRACE,2015-05-18 12:00,2015-05-19 11:00,0 days 23:00:00,0,23,23,DEPARTED
APL,APL INDONESIA,2015-05-18 18:00,2015-05-19 4:00,0 days 10:00:00,0,10,10,DEPARTED
MAE,MATZ MAERSK,2015-05-19 2:00,2015-05-19 21:00,0 days 19:00:00,0,19,19,DEPARTED
MOL,MOL COSMOS,2015-05-19 6:10,2015-05-20 8:00,1 days 01:50:00,1,1,25,DEPARTED
APL,APL PHILIPPINES,2015-05-19 17:20,2015-05-20 5:00,0 days 11:40:00,0,11,11,DEPARTED
HLC,PRAGUE EXPRESS,2015-05-19 23:05,2015-05-20 19:00,0 days 19:55:00,0,19,19,DEPARTED
SKR,SINOKOR ULSAN,2015-05-20 9:10,2015-05-20 15:00,0 days 05:50:00,0,5,5,DEPARTED
OOL,PRETORIA NPS,2015-05-20 15:10,2015-05-20 21:00,0 days 05:50:00,0,5,5,DEPARTED
BLA,HANJIN MUNDRA,2015-05-20 17:10,2015-05-21 17:00,0 days 23:50:00,0,23,23,DEPARTED
NYK,NYK DELPHINUS,2015-05-20 21:00,2015-05-21 9:15,0 days 12:15:00,0,12,12,DEPARTED
HMM,HYUNDAI SHANGHAI,2015-05-20 23:10,2015-05-21 20:00,0 days 20:50:00,0,20,20,DEPARTED
SKR,SINOKOR INCHEON,2015-05-21 11:00,2015-05-21 15:00,0 days 04:00:00,0,4,4,DEPARTED
APL,COLOMBO SKX,2015-05-21 11:00,2015-05-21 21:00,0 days 10:00:00,0,10,10,DEPARTED
APL,ASIA IPSA,2015-05-21 17:00,2015-05-22 11:00,0 days 18:00:00,0,18,18,DEPARTED
APL,APL THAILAND,2015-05-21 20:00,2015-05-22 9:00,0 days 13:00:00,0,13,13,DEPARTED
SKR,HAN SE,2015-05-21 21:10,2015-05-22 1:00,0 days 03:50:00,0,3,3,DEPARTED
HAS,NOVA JST1,2015-05-21 21:20,2015-05-22 6:00,0 days 08:40:00,0,8,8,DEPARTED
MAE,O.M.AGARUM ALS,2015-05-21 23:00,2015-05-22 8:00,0 days 09:00:00,0,9,9,DEPARTED
CKL,SKY DUKE,2015-05-22 10:00,2015-05-22 13:00,0 days 03:00:00,0,3,3,DEPARTED
DJS,DONGJIN TOKUYAMA,2015-05-22 10:00,2015-05-22 13:00,0 days 03:00:00,0,3,3,DEPARTED
APL,APL TURKEY,2015-05-22 10:00,2015-05-22 18:00,0 days 08:00:00,0,8,8,DEPARTED
HLC,TOKYO EXPRESS,2015-05-22 13:00,2015-05-22 23:00,0 days 10:00:00,0,10,10,DEPARTED
OOL,HERMA P,2015-05-22 15:00,2015-05-23 2:00,0 days 11:00:00,0,11,11,DEPARTED
MAE,SEA-LAND CHARGER,2015-05-22 20:00,2015-05-25 10:00,2 days 14:00:00,2,14,62,DEPARTED
BLA,KATRIN S,2015-05-23 4:00,2015-05-23 15:00,0 days 11:00:00,0,11,11,DEPARTED
SKR,SINOKOR ULSAN,2015-05-23 12:00,2015-05-23 16:00,0 days 04:00:00,0,4,4,DEPARTED
KKL,GENOA BRIDGE,2015-05-23 18:00,2015-05-24 6:00,0 days 12:00:00,0,12,12,DEPARTED
OOL,OOCL ANTWERP,2015-05-23 20:00,2015-05-24 2:00,0 days 06:00:00,0,6,6,DEPARTED
APL,COLOMBO SKX,2015-05-24 5:00,2015-05-24 13:00,0 days 08:00:00,0,8,8,DEPARTED
ZIM,ZIM ROTTERDAM,2015-05-24 8:00,2015-05-25 0:00,0 days 16:00:00,0,16,16,DEPARTED
NYK,NYK REMUS,2015-05-24 17:00,2015-05-25 8:00,0 days 15:00:00,0,15,15,DEPARTED
SKR,HAN PO,2015-05-25 1:20,2015-05-25 4:20,0 days 03:00:00,0,3,3,DEPARTED
CMA,CMA CGM,2015-05-25 8:00,2015-05-25 17:00,0 days 09:00:00,0,9,9,DEPARTED
MAE,SOVEREIGN MAERSK,2015-05-25 13:00,2015-05-26 2:00,0 days 13:00:00,0,13,13,DEPARTED
APL,APL VANCOUVER,2015-05-25 17:25,2015-05-26 12:00,0 days 18:35:00,0,18,18,DEPARTED
SKR,PU HAI,2015-05-26 1:00,2015-05-26 5:00,0 days 04:00:00,0,4,4,DEPARTED
MAE,MADISON MAERSK,2015-05-26 8:20,2015-05-27 10:00,1 days 01:40:00,1,1,25,DEPARTED
APL,APL CHINA,2015-05-26 12:00,2015-05-26 22:00,0 days 10:00:00,0,10,10,DEPARTED
HAS,NOVA JST1,2015-05-26 13:30,2015-05-26 15:00,0 days 01:30:00,0,1,1,DEPARTED
SKR,SINOKOR NIIGATA,2015-05-26 15:40,2015-05-26 22:00,0 days 06:20:00,0,6,6,DEPARTED
NYK,NYK RUMINA,2015-05-27 0:00,2015-05-27 12:00,0 days 12:00:00,0,12,12,DEPARTED
SKR,HAN PO,2015-05-27 1:30,2015-05-27 3:00,0 days 01:30:00,0,1,1,DEPARTED
MAE,DS PATRIOT,2015-05-27 12:00,2015-05-28 21:00,1 days 09:00:00,1,9,33,DEPARTED
SKR,SINOKOR ULSAN,2015-05-27 13:00,2015-05-27 16:00,0 days 03:00:00,0,3,3,DEPARTED
OOL,OOCL ROTTERDAM,2015-05-27 14:00,2015-05-28 9:00,0 days 19:00:00,0,19,19,DEPARTED
OOL,STADT FREIBURG,2015-05-27 17:00,2015-05-28 1:00,0 days 08:00:00,0,8,8,DEPARTED
ZIM,ZIM COLOMBO,2015-05-28 4:15,2015-05-29 2:00,0 days 21:45:00,0,21,21,DEPARTED
APL,COLOMBO SKX,2015-05-28 8:00,2015-05-28 18:00,0 days 10:00:00,0,10,10,DEPARTED
HMM,HYUNDAI HONGKONG,2015-05-28 11:10,2015-05-29 5:00,0 days 17:50:00,0,17,17,DEPARTED
SKR,HAN SE,2015-05-28 21:00,2015-05-29 5:00,0 days 08:00:00,0,8,8,DEPARTED
APL,APL PHILIPPINES,2015-05-29 0:00,2015-05-29 11:00,0 days 11:00:00,0,11,11,DEPARTED
APL,CAPE FULMAR,2015-05-29 4:00,2015-05-29 15:00,0 days 11:00:00,0,11,11,DEPARTED
DJS,DONGJIN TOKUYAMA,2015-05-29 6:00,2015-05-29 7:20,0 days 01:20:00,0,1,1,DEPARTED
BLA,HANJIN MUNDRA,2015-05-29 8:00,2015-05-30 6:00,0 days 22:00:00,0,22,22,DEPARTED
CKL,SKY DUKE,2015-05-29 8:00,2015-05-29 13:00,0 days 05:00:00,0,5,5,DEPARTED
APL,APL ENGLAND,2015-05-29 13:00,2015-05-30 0:00,0 days 11:00:00,0,11,11,DEPARTED
BLA,KATRIN S,2015-05-29 14:30,2015-05-30 2:00,0 days 11:30:00,0,11,11,DEPARTED
HAS,NOVA JST1,2015-05-30 0:20,2015-05-30 2:20,0 days 02:00:00,0,2,2,DEPARTED
MAE,SVENDBORG MAERSK,2015-05-30 4:10,2015-05-30 18:00,0 days 13:50:00,0,13,13,DEPARTED
MAE,SEA-LAND COMET,2015-05-30 5:00,2015-05-30 17:00,0 days 12:00:00,0,12,12,DEPARTED
SKR,SINOKOR ULSAN,2015-05-30 18:15,2015-05-30 22:00,0 days 03:45:00,0,3,3,DEPARTED
OOL,OOCL KUALA,2015-05-30 23:10,2015-05-31 7:00,0 days 07:50:00,0,7,7,DEPARTED
APL,COLOMBO SKX,2015-05-31 3:00,2015-05-31 11:00,0 days 08:00:00,0,8,8,DEPARTED
SKR,HAN PO,2015-05-31 9:00,2015-05-31 12:30,0 days 03:30:00,0,3,3,DEPARTED
MOL,MOL PARAMOUNT,2015-05-31 10:00,2015-06-01 0:05,0 days 14:05:00,0,14,14,DEPARTED
NYK,E.R. DALLAS,2015-05-31 12:00,2015-06-01 5:00,0 days 17:00:00,0,17,17,DEPARTED
SKR,SINOKOR NIIGATA,2015-06-01 1:00,2015-06-01 7:00,0 days 06:00:00,0,6,6,DEPARTED
MAE,CAROLINE MAERSK,2015-06-01 2:10,2015-06-01 14:04,0 days 11:54:00,0,11,11,DEPARTED
HLC,FRANKFURT EXPRESS,2015-06-01 9:30,2015-06-02 2:20,0 days 16:50:00,0,16,16,DEPARTED
APL,APL COLUMBUS,2015-06-01 12:00,2015-06-02 4:00,0 days 16:00:00,0,16,16,DEPARTED
SKR,PU HAI,2015-06-02 2:00,2015-06-02 5:00,0 days 03:00:00,0,3,3,DEPARTED
MAE,MOGENS MAERSK,2015-06-02 5:00,2015-06-03 2:00,0 days 21:00:00,0,21,21,DEPARTED
APL,APL SINGAPORE,2015-06-02 9:00,2015-06-02 19:00,0 days 10:00:00,0,10,10,DEPARTED
SKR,HAN PO,2015-06-02 11:55,2015-06-02 14:00,0 days 02:05:00,0,2,2,DEPARTED
SKR,KHARIS VENUS,2015-06-02 15:00,2015-06-02 20:00,0 days 05:00:00,0,5,5,DEPARTED
HAS,NOVA JST1,2015-06-02 17:00,2015-06-02 20:00,0 days 03:00:00,0,3,3,DEPARTED
APL,APLSHANGHAI SPT,2015-06-02 21:20,2015-06-03 9:00,0 days 11:40:00,0,11,11,DEPARTED
NYK,NYK ROMULUS,2015-06-02 23:00,2015-06-03 12:00,0 days 13:00:00,0,13,13,DEPARTED
MAE,MAERSK SEMAKAU,2015-06-03 9:00,2015-06-03 16:00,0 days 07:00:00,0,7,7,DEPARTED
HMM,HYUNDAI GLORY,2015-06-03 12:30,2015-06-04 8:00,0 days 19:30:00,0,19,19,DEPARTED
SKR,SINOKOR ULSAN,2015-06-03 13:00,2015-06-03 16:00,0 days 03:00:00,0,3,3,DEPARTED
APL,COLOMBO SKX,2015-06-03 15:00,2015-06-03 23:00,0 days 08:00:00,0,8,8,DEPARTED
SKR,SINOKOR INCHEON,2015-06-04 3:50,2015-06-04 7:00,0 days 03:10:00,0,3,3,DEPARTED
APL,SIMA SAPPHIRE,2015-06-04 8:50,2015-06-04 17:00,0 days 08:10:00,0,8,8,DEPARTED
BLA,HANJIN MUNDRA,2015-06-04 9:00,2015-06-05 15:00,1 days 06:00:00,1,6,30,DEPARTED
HLC,HANOVER EXPRESS,2015-06-04 12:15,2015-06-05 7:00,0 days 18:45:00,0,18,18,DEPARTED
HAS,NOVA JST1,2015-06-04 15:00,2015-06-05 0:00,0 days 09:00:00,0,9,9,DEPARTED
APL,RHL CONSCIENTIA,2015-06-04 19:20,2015-06-05 5:15,0 days 09:55:00,0,9,9,DEPARTED
SKR,HAN SE,2015-06-05 3:00,2015-06-05 8:00,0 days 05:00:00,0,5,5,DEPARTED
HMM,HYUNDAI TOKYO,2015-06-05 7:00,2015-06-06 0:00,0 days 17:00:00,0,17,17,DEPARTED
APL,APL GERMANY,2015-06-05 9:00,2015-06-05 17:00,0 days 08:00:00,0,8,8,DEPARTED
CKL,SKY DUKE,2015-06-05 13:00,2015-06-05 16:00,0 days 03:00:00,0,3,3,DEPARTED
OOL,MALIAKOS NPS,2015-06-05 17:00,2015-06-06 0:00,0 days 07:00:00,0,7,7,DEPARTED
MAE,SAFMARINE NOMAZWE,2015-06-05 19:00,2015-06-06 5:00,0 days 10:00:00,0,10,10,DEPARTED
BLA,KATRIN S,2015-06-06 2:00,2015-06-06 15:00,0 days 13:00:00,0,13,13,DEPARTED
MAE,SKAGEN MAERSK,2015-06-06 2:00,2015-06-06 23:00,0 days 21:00:00,0,21,21,DEPARTED
OOL,RIO BLACKWATER,2015-06-06 9:00,2015-06-06 19:00,0 days 10:00:00,0,10,10,DEPARTED
APL,COLOMBO SKX,2015-06-06 11:00,2015-06-06 21:00,0 days 10:00:00,0,10,10,DEPARTED
SKR,SINOKOR ULSAN,2015-06-06 16:00,2015-06-06 19:00,0 days 03:00:00,0,3,3,DEPARTED
DJS,DONGJIN TOKUYAMA,2015-06-06 20:10,2015-06-06 23:00,0 days 02:50:00,0,2,2,DEPARTED
NYK,NYK LEO,2015-06-06 22:50,2015-06-07 12:00,0 days 13:10:00,0,13,13,DEPARTED
SKR,HAN PO,2015-06-07 2:40,2015-06-07 6:00,0 days 03:20:00,0,3,3,DEPARTED
ZIM,ZIM BARCELONA,2015-06-07 6:30,2015-06-08 1:00,0 days 18:30:00,0,18,18,DEPARTED
HLC,SEATTLE EXPRESS,2015-06-07 8:00,2015-06-07 22:00,0 days 14:00:00,0,14,14,DEPARTED
APL,APL DETROIT,2015-06-07 23:00,2015-06-08 10:00,0 days 11:00:00,0,11,11,DEPARTED
NYK,CHARLES DICKENS,2015-06-08 9:00,2015-06-09 1:00,0 days 16:00:00,0,16,16,DEPARTED
APL,APL SINGAPORE,2015-06-08 15:00,2015-06-09 3:00,0 days 12:00:00,0,12,12,DEPARTED
MAE,JPO SCORPIUS,2015-06-08 21:00,2015-06-09 9:00,0 days 12:00:00,0,12,12,DEPARTED
HAS,NOVA JST1,2015-06-09 10:00,2015-06-09 14:00,0 days 04:00:00,0,4,4,DEPARTED
SKR,PU HAI,2015-06-09 12:00,2015-06-09 13:00,0 days 01:00:00,0,1,1,DEPARTED
MAE,MARIBO MAERSK,2015-06-09 14:50,2015-06-10 9:00,0 days 18:10:00,0,18,18,DEPARTED
MAE,DS DOMINION,2015-06-09 16:00,2015-06-10 0:00,0 days 08:00:00,0,8,8,DEPARTED
SKR,HAN PO,2015-06-09 20:25,2015-06-09 23:20,0 days 02:55:00,0,2,2,DEPARTED
SKR,KHARIS VENUS,2015-06-09 21:00,2015-06-10 5:10,0 days 08:10:00,0,8,8,DEPARTED
APL,COLOMBO SKX,2015-06-10 7:00,2015-06-10 15:00,0 days 08:00:00,0,8,8,DEPARTED
APL,APL KOREA,2015-06-10 9:00,2015-06-10 18:00,0 days 09:00:00,0,9,9,DEPARTED
HMM,HYUNDAI DYNASTY,2015-06-10 12:00,2015-06-11 6:00,0 days 18:00:00,0,18,18,DEPARTED
APL,APL SALALAH,2015-06-10 17:00,2015-06-10 23:00,0 days 06:00:00,0,6,6,DEPARTED
SKR,SINOKOR INCHEON,2015-06-11 2:00,2015-06-11 5:00,0 days 03:00:00,0,3,3,DEPARTED
HLC,SEOUL EXPRESS,2015-06-11 2:10,2015-06-11 11:00,0 days 08:50:00,0,8,8,DEPARTED
HMM,MOL ,2015-06-11 7:00,2015-06-12 3:00,0 days 20:00:00,0,20,20,DEPARTED
HAS,NOVA JST1,2015-06-11 9:00,2015-06-11 13:00,0 days 04:00:00,0,4,4,DEPARTED
APL,ASIA IPSA,2015-06-11 13:00,2015-06-12 3:00,0 days 14:00:00,0,14,14,DEPARTED
OOL,SCT DIAMOND,2015-06-11 14:00,2015-06-11 21:00,0 days 07:00:00,0,7,7,DEPARTED
SKR,HAN SE,2015-06-11 20:00,2015-06-12 0:00,0 days 04:00:00,0,4,4,DEPARTED
BLA,HANJIN MUNDRA,2015-06-12 0:00,2015-06-13 1:00,1 days 01:00:00,1,1,25,DEPARTED
NYK,E.R.FRANCE ASA,2015-06-12 5:00,2015-06-12 17:00,0 days 12:00:00,0,12,12,DEPARTED
APL,APL JAPAN,2015-06-12 5:30,2015-06-12 23:10,0 days 17:40:00,0,17,17,DEPARTED
CKL,SKY DUKE,2015-06-12 6:00,2015-06-12 10:00,0 days 04:00:00,0,4,4,DEPARTED
BLA,KATRIN S,2015-06-12 19:00,2015-06-13 10:00,0 days 15:00:00,0,15,15,DEPARTED
MAE,SINE MAERSK,2015-06-13 1:30,2015-06-13 20:00,0 days 18:30:00,0,18,18,DEPARTED
APL,COLOMBO SKX,2015-06-13 3:00,2015-06-13 12:00,0 days 09:00:00,0,9,9,DEPARTED
DJS,DONGJIN TOKUYAMA,2015-06-13 3:10,2015-06-13 10:00,0 days 06:50:00,0,6,6,DEPARTED
MAE,GRACE BRIDGE,2015-06-13 13:30,2015-06-14 2:00,0 days 12:30:00,0,12,12,DEPARTED
HLC,VIENNA EXPRESS,2015-06-13 14:20,2015-06-14 8:00,0 days 17:40:00,0,17,17,DEPARTED
OOL,OOCL ITALY,2015-06-13 23:10,2015-06-14 7:00,0 days 07:50:00,0,7,7,DEPARTED
SKR,SINOKOR ULSAN,2015-06-14 3:20,2015-06-14 7:00,0 days 03:40:00,0,3,3,DEPARTED
ZIM,ZIM DJIBOUTI,2015-06-14 9:00,2015-06-15 4:00,0 days 19:00:00,0,19,19,DEPARTED
SKR,HAN PO,2015-06-14 9:20,2015-06-14 12:00,0 days 02:40:00,0,2,2,DEPARTED
HLC,SOFIA EXPRESS,2015-06-14 16:20,2015-06-15 1:00,0 days 08:40:00,0,8,8,DEPARTED
NYK,NYK LYNX,2015-06-14 19:00,2015-06-15 12:00,0 days 17:00:00,0,17,17,DEPARTED
HMM,HYUNDAI INTEGRAL,2015-06-15 3:30,2015-06-15 22:00,0 days 18:30:00,0,18,18,DEPARTED
APL,APL SANTIAGO,2015-06-15 8:00,2015-06-15 23:00,0 days 15:00:00,0,15,15,DEPARTED
MAE,MAERSK SENTOSA,2015-06-15 18:20,2015-06-16 1:00,0 days 06:40:00,0,6,6,DEPARTED
SKR,PU HAI,2015-06-16 1:00,2015-06-16 3:00,0 days 02:00:00,0,2,2,DEPARTED
MAE,O.M.AGARUM ALS,2015-06-16 4:00,2015-06-16 17:00,0 days 13:00:00,0,13,13,DEPARTED
HAS,NOVA JST1,2015-06-16 9:50,2015-06-16 13:00,0 days 03:10:00,0,3,3,DEPARTED
MAE,MAJESTIC ,2015-06-16 11:50,2015-06-17 3:00,0 days 15:10:00,0,15,15,DEPARTED
SKR,KHARIS VENUS,2015-06-16 13:15,2015-06-16 20:00,0 days 06:45:00,0,6,6,DEPARTED
SKR,HAN PO,2015-06-16 21:00,2015-06-16 23:00,0 days 02:00:00,0,2,2,DEPARTED
HLC,DALLAS EXPRESS,2015-06-16 23:20,2015-06-17 15:00,0 days 15:40:00,0,15,15,DEPARTED
APL,APL HOLLAND,2015-06-17 8:10,2015-06-17 20:00,0 days 11:50:00,0,11,11,DEPARTED
APL,COLOMBO SKX,2015-06-17 8:20,2015-06-17 15:00,0 days 06:40:00,0,6,6,DEPARTED
HMM,HYUNDAI FORWARD,2015-06-17 17:00,2015-06-18 5:00,0 days 12:00:00,0,12,12,DEPARTED
SKR,SINOKOR INCHEON,2015-06-18 3:00,2015-06-18 6:00,0 days 03:00:00,0,3,3,DEPARTED
HAS,NOVA JST1,2015-06-18 6:00,2015-06-18 10:00,0 days 04:00:00,0,4,4,DEPARTED
HMM,HYUNDAI TACOMA,2015-06-18 8:00,2015-06-19 5:00,0 days 21:00:00,0,21,21,DEPARTED
APL,APL KOREA,2015-06-18 9:00,2015-06-19 1:00,0 days 16:00:00,0,16,16,DEPARTED
BLA,HANJIN MUNDRA,2015-06-18 12:00,2015-06-19 15:00,1 days 03:00:00,1,3,27,DEPARTED
APL,APL SPAIN,2015-06-19 3:20,2015-06-19 14:00,0 days 10:40:00,0,10,10,DEPARTED
CKL,SKY DUKE,2015-06-19 6:10,2015-06-19 8:00,0 days 01:50:00,0,1,1,DEPARTED
SKR,HAN SE,2015-06-19 7:20,2015-06-19 9:25,0 days 02:05:00,0,2,2,DEPARTED
OOL,PRETORIA NPS,2015-06-19 11:10,2015-06-19 17:00,0 days 05:50:00,0,5,5,DEPARTED
BLA,KATRIN S,2015-06-19 17:00,2015-06-20 2:00,0 days 09:00:00,0,9,9,DEPARTED
DJS,DONGJIN TOKUYAMA,2015-06-19 19:10,2015-06-19 22:00,0 days 02:50:00,0,2,2,DEPARTED
APL,COLOMBO SKX,2015-06-19 22:00,2015-06-20 6:00,0 days 08:00:00,0,8,8,DEPARTED
APL,ASIA IPSA,2015-06-19 22:00,2015-06-20 12:00,0 days 14:00:00,0,14,14,DEPARTED
MAE,MAERSK CAMEROUN,2015-06-20 2:10,2015-06-20 13:00,0 days 10:50:00,0,10,10,DEPARTED
MAE,CONTI LYON,2015-06-20 4:30,2015-06-21 8:00,1 days 03:30:00,1,3,27,DEPARTED
SKR,SINOKOR ULSAN,2015-06-20 12:45,2015-06-20 16:00,0 days 03:15:00,0,3,3,DEPARTED
OOL,OOCL KAOHSIUNG,2015-06-20 15:20,2015-06-20 23:00,0 days 07:40:00,0,7,7,DEPARTED
NYK,NYK NEBULA,2015-06-20 18:00,2015-06-21 11:00,0 days 17:00:00,0,17,17,DEPARTED
OOL,OOCL ATLANTA,2015-06-21 12:00,2015-06-22 1:00,0 days 13:00:00,0,13,13,DEPARTED
SKR,HAN PO,2015-06-21 12:00,2015-06-21 15:00,0 days 03:00:00,0,3,3,DEPARTED
MAE,CORNELIUS MAERSK,2015-06-21 12:20,2015-06-21 22:00,0 days 09:40:00,0,9,9,DEPARTED
